Date,Time,Seconds,Temperature,Humidity
20180623,01:52:46,1529733166.68,24.6,33.8
20180623,01:53:46,1529733226.82,24.6,33.8
20180623,01:54:47,1529733287.42,24.6,33.8
20180623,01:55:48,1529733348.03,24.6,33.8
20180623,01:56:48,1529733408.63,24.6,33.8
20180623,01:57:49,1529733469.23,24.5,33.8
20180623,01:58:49,1529733529.84,24.6,33.9
20180623,01:59:50,1529733590.44,24.6,33.9
20180623,02:00:51,1529733651.05,24.6,33.9
20180623,02:01:51,1529733711.65,24.6,33.9
20180623,02:02:52,1529733772.26,24.6,33.8
20180623,02:03:52,1529733832.86,24.6,33.9
20180623,02:04:53,1529733893.46,24.6,33.9
20180623,02:05:53,1529733953.59,24.6,33.9
20180623,02:06:54,1529734014.2,24.6,33.9
20180623,02:07:54,1529734074.8,24.6,33.9
20180623,02:08:55,1529734135.41,24.6,33.9
20180623,02:09:56,1529734196.02,24.6,33.9
20180623,02:10:56,1529734256.62,24.6,33.9
20180623,02:11:57,1529734317.22,24.6,33.9
20180623,02:12:57,1529734377.88,24.6,34.0
20180623,02:13:58,1529734438.48,24.6,34.0
20180623,02:14:59,1529734499.08,24.6,34.0
20180623,02:15:59,1529734559.69,24.6,34.0
20180623,02:17:00,1529734620.29,24.6,34.0
20180623,02:18:00,1529734680.9,24.6,34.0
20180623,02:19:01,1529734741.5,24.6,34.1
20180623,02:20:02,1529734802.1,24.6,34.1
20180623,02:21:02,1529734862.71,24.6,34.1
20180623,02:22:03,1529734923.31,24.6,34.1
20180623,02:23:03,1529734983.92,24.6,34.1
20180623,02:24:04,1529735044.52,24.6,34.2
20180623,02:25:04,1529735104.65,24.6,34.2
20180623,02:26:05,1529735165.25,24.6,34.2
20180623,02:27:05,1529735225.86,24.6,34.2
20180623,02:28:06,1529735286.46,24.6,34.3
20180623,02:29:06,1529735346.59,24.6,34.4
20180623,02:30:06,1529735406.72,24.6,34.4
20180623,02:31:07,1529735467.32,24.6,34.4
20180623,02:32:07,1529735527.45,24.6,34.5
20180623,02:33:08,1529735588.06,24.6,34.5
20180623,02:34:08,1529735648.66,24.6,34.6
20180623,02:35:09,1529735709.27,24.6,34.6
20180623,02:36:09,1529735769.87,24.6,34.8
20180623,02:37:10,1529735830.0,24.6,34.8
20180623,02:38:10,1529735890.6,24.6,34.8
20180623,02:39:10,1529735950.74,24.6,34.8
20180623,02:40:11,1529736011.34,24.6,34.9
20180623,02:41:11,1529736071.95,24.6,34.9
20180623,02:42:12,1529736132.55,24.6,35.1
20180623,02:43:13,1529736193.15,24.6,35.2
20180623,02:44:13,1529736253.76,24.6,35.2
20180623,02:45:14,1529736314.36,24.6,35.3
20180623,02:46:14,1529736374.97,24.6,35.4
20180623,02:47:15,1529736435.57,24.6,35.5
20180623,02:48:15,1529736495.7,24.6,35.5
20180623,02:49:16,1529736556.3,24.6,35.6
20180623,02:50:16,1529736616.91,24.6,35.7
20180623,02:51:17,1529736677.51,24.6,35.8
20180623,02:52:18,1529736738.12,24.6,35.8
20180623,02:53:18,1529736798.72,24.6,36.0
20180623,02:54:19,1529736859.33,24.6,35.8
20180623,02:55:19,1529736919.93,24.6,35.9
20180623,02:56:20,1529736980.54,24.6,36.0
20180623,02:57:21,1529737041.14,24.6,36.0
20180623,02:58:21,1529737101.74,24.6,36.1
20180623,02:59:22,1529737162.35,24.6,36.1
20180623,03:00:22,1529737222.95,24.6,36.1
20180623,03:01:23,1529737283.09,24.6,36.2
20180623,03:02:23,1529737343.69,24.6,36.2
20180623,03:03:24,1529737404.29,24.6,36.2
20180623,03:04:24,1529737464.9,24.6,36.2
20180623,03:05:25,1529737525.5,24.6,36.3
20180623,03:06:25,1529737585.63,24.6,36.3
20180623,03:07:26,1529737646.24,24.6,36.4
20180623,03:08:26,1529737706.84,24.7,36.5
20180623,03:09:26,1529737766.97,24.6,36.4
20180623,03:10:27,1529737827.57,24.6,36.4
20180623,03:11:28,1529737888.18,24.7,36.5
20180623,03:12:28,1529737948.78,24.6,36.5
20180623,03:13:29,1529738009.39,24.7,36.5
20180623,03:14:29,1529738069.99,24.6,36.6
20180623,03:15:30,1529738130.12,24.6,36.6
20180623,03:16:30,1529738190.72,24.6,36.6
20180623,03:17:31,1529738251.33,24.6,36.5
20180623,03:18:31,1529738311.93,24.6,36.6
20180623,03:19:32,1529738372.54,24.7,36.6
20180623,03:20:33,1529738433.14,24.7,36.6
20180623,03:21:33,1529738493.75,24.7,36.6
20180623,03:22:34,1529738554.35,24.6,36.6
20180623,03:23:34,1529738614.95,24.7,36.7
20180623,03:24:35,1529738675.56,24.7,36.6
20180623,03:25:36,1529738736.16,24.6,36.5
20180623,03:26:36,1529738796.77,24.7,36.5
20180623,03:27:37,1529738857.37,24.6,36.5
20180623,03:28:37,1529738917.97,24.6,36.5
20180623,03:29:38,1529738978.58,24.7,36.5
20180623,03:30:39,1529739039.18,24.6,36.4
20180623,03:31:39,1529739099.79,24.6,36.4
20180623,03:32:40,1529739160.39,24.6,36.4
20180623,03:33:40,1529739220.52,24.6,36.4
20180623,03:34:41,1529739281.12,24.6,36.4
20180623,03:35:41,1529739341.73,24.6,36.4
20180623,03:36:42,1529739402.33,24.6,36.4
20180623,03:37:42,1529739462.94,24.6,36.4
20180623,03:38:43,1529739523.54,24.6,36.4
20180623,03:39:44,1529739584.15,24.6,36.3
20180623,03:40:44,1529739644.75,24.6,36.2
20180623,03:41:45,1529739705.35,24.6,36.1
20180623,03:42:45,1529739765.96,24.6,36.1
20180623,03:43:46,1529739826.56,24.6,36.0
20180623,03:44:47,1529739887.17,24.6,35.9
20180623,03:45:47,1529739947.77,24.7,35.8
20180623,03:46:48,1529740008.37,24.6,35.6
20180623,03:47:48,1529740068.98,24.6,35.6
20180623,03:48:49,1529740129.58,24.6,35.5
20180623,03:49:50,1529740190.19,24.6,35.4
20180623,03:50:50,1529740250.79,24.6,35.3
20180623,03:51:51,1529740311.39,24.6,35.2
20180623,03:52:51,1529740372.0,24.6,35.1
20180623,03:53:52,1529740432.6,24.6,35.0
20180623,03:54:52,1529740492.73,24.6,35.0
20180623,03:55:53,1529740553.34,24.6,35.0
20180623,03:56:53,1529740613.94,24.6,34.9
20180623,03:57:54,1529740674.55,24.6,34.8
20180623,03:58:55,1529740735.15,24.6,34.7
20180623,03:59:55,1529740795.28,24.6,34.7
20180623,04:00:55,1529740855.88,24.6,34.7
20180623,04:01:56,1529740916.02,24.6,34.7
20180623,04:02:56,1529740976.62,24.6,34.6
20180623,04:03:57,1529741037.22,24.6,34.5
20180623,04:04:57,1529741097.83,24.6,34.4
20180623,04:05:58,1529741158.43,24.6,34.4
20180623,04:06:59,1529741219.04,24.6,34.4
20180623,04:07:59,1529741279.64,24.6,34.3
20180623,04:09:00,1529741340.24,24.6,34.3
20180623,04:10:00,1529741400.85,24.6,34.3
20180623,04:11:01,1529741461.45,24.6,34.3
20180623,04:12:02,1529741522.06,24.6,34.3
20180623,04:13:02,1529741582.66,24.6,34.3
20180623,04:14:03,1529741643.27,24.6,34.3
20180623,04:15:03,1529741703.87,24.6,34.2
20180623,04:16:04,1529741764.47,24.6,34.2
20180623,04:17:04,1529741824.6,24.6,34.2
20180623,04:18:05,1529741885.21,24.6,34.2
20180623,04:19:05,1529741945.81,24.6,34.3
20180623,04:20:06,1529742006.42,24.6,34.3
20180623,04:21:07,1529742067.02,24.6,34.3
20180623,04:22:07,1529742127.63,24.6,34.2
20180623,04:23:08,1529742188.23,24.6,34.1
20180623,04:24:08,1529742248.83,24.6,34.0
20180623,04:25:09,1529742309.44,24.6,33.6
20180623,04:26:10,1529742370.04,24.6,33.5
20180623,04:27:10,1529742430.64,24.6,33.4
20180623,04:28:11,1529742491.25,24.6,33.3
20180623,04:29:11,1529742551.85,24.6,33.3
20180623,04:30:12,1529742612.46,24.6,33.3
20180623,04:31:13,1529742673.06,24.6,33.5
20180623,04:32:13,1529742733.67,24.6,33.6
20180623,04:33:14,1529742794.27,24.6,33.7
20180623,04:34:14,1529742854.87,24.6,33.7
20180623,04:35:15,1529742915.01,24.5,33.7
20180623,04:36:15,1529742975.61,24.6,33.8
20180623,04:37:16,1529743036.21,24.6,33.8
20180623,04:38:16,1529743096.82,24.6,33.9
20180623,04:39:17,1529743157.42,24.6,33.9
20180623,04:40:18,1529743218.03,24.6,33.9
20180623,04:41:18,1529743278.63,24.6,33.9
20180623,04:42:19,1529743339.23,24.6,33.9
20180623,04:43:19,1529743399.84,24.6,33.9
20180623,04:44:20,1529743460.44,24.6,34.0
20180623,04:45:20,1529743520.57,24.6,34.0
20180623,04:46:21,1529743581.18,24.6,34.0
20180623,04:47:21,1529743641.78,24.6,34.0
20180623,04:48:22,1529743702.38,24.6,34.1
20180623,04:49:22,1529743762.51,24.5,34.1
20180623,04:50:23,1529743823.12,24.6,34.1
20180623,04:51:23,1529743883.72,24.6,34.1
20180623,04:52:24,1529743944.33,24.6,34.1
20180623,04:53:24,1529744004.93,24.6,34.1
20180623,04:54:25,1529744065.53,24.5,34.1
20180623,04:55:26,1529744126.14,24.6,34.2
20180623,04:56:26,1529744186.74,24.6,34.2
20180623,04:57:27,1529744247.35,24.6,34.2
20180623,04:58:27,1529744307.95,24.6,34.2
20180623,04:59:28,1529744368.08,24.6,34.2
20180623,05:00:28,1529744428.21,24.6,34.2
20180623,05:01:28,1529744488.81,24.6,34.2
20180623,05:02:29,1529744549.42,24.6,34.2
20180623,05:03:30,1529744610.02,24.6,34.2
20180623,05:04:30,1529744670.62,24.6,34.2
20180623,05:05:31,1529744731.23,24.6,34.2
20180623,05:06:31,1529744791.83,24.6,34.2
20180623,05:07:32,1529744852.44,24.6,34.2
20180623,05:08:33,1529744913.04,24.6,34.2
20180623,05:09:33,1529744973.64,24.6,34.2
20180623,05:10:34,1529745034.25,24.6,34.1
20180623,05:11:34,1529745094.85,24.6,34.1
20180623,05:12:35,1529745155.46,24.6,34.1
20180623,05:13:36,1529745216.06,24.6,34.1
20180623,05:14:36,1529745276.67,24.6,34.1
20180623,05:15:37,1529745337.27,24.6,34.1
20180623,05:16:37,1529745397.87,24.6,34.1
20180623,05:17:38,1529745458.0,24.6,34.1
20180623,05:18:38,1529745518.61,24.6,34.1
20180623,05:19:39,1529745579.21,24.6,34.1
20180623,05:20:39,1529745639.81,24.6,34.1
20180623,05:21:40,1529745700.47,24.6,34.1
20180623,05:22:41,1529745761.07,24.6,34.1
20180623,05:23:41,1529745821.2,24.6,34.1
20180623,05:24:41,1529745881.81,24.6,34.1
20180623,05:25:42,1529745942.41,24.6,34.1
20180623,05:26:43,1529746003.01,24.6,34.1
20180623,05:27:43,1529746063.14,24.6,34.1
20180623,05:28:43,1529746123.75,24.6,34.1
20180623,05:29:44,1529746184.35,24.6,34.1
20180623,05:30:44,1529746244.95,24.6,34.1
20180623,05:31:45,1529746305.56,24.6,34.1
20180623,05:32:46,1529746366.16,24.6,34.1
20180623,05:33:46,1529746426.77,24.6,34.1
20180623,05:34:47,1529746487.37,24.6,34.1
20180623,05:35:47,1529746547.97,24.6,34.1
20180623,05:36:48,1529746608.58,24.6,34.1
20180623,05:37:49,1529746669.18,24.6,34.1
20180623,05:38:49,1529746729.79,24.6,34.1
20180623,05:39:50,1529746790.39,24.5,34.1
20180623,05:40:50,1529746851.0,24.6,34.1
20180623,05:41:51,1529746911.6,24.6,34.1
20180623,05:42:51,1529746971.73,24.6,34.1
20180623,05:43:52,1529747032.33,24.6,34.1
20180623,05:44:52,1529747092.94,24.6,34.1
20180623,05:45:53,1529747153.54,24.6,34.1
20180623,05:46:54,1529747214.15,24.6,34.1
20180623,05:47:54,1529747274.75,24.6,34.1
20180623,05:48:55,1529747335.35,24.6,34.1
20180623,05:49:55,1529747395.96,24.6,34.1
20180623,05:50:56,1529747456.56,24.6,34.1
20180623,05:51:57,1529747517.17,24.6,34.0
20180623,05:52:57,1529747577.77,24.5,34.0
20180623,05:53:58,1529747638.37,24.6,34.1
20180623,05:54:58,1529747698.98,24.6,34.1
20180623,05:55:59,1529747759.58,24.6,34.1
20180623,05:57:00,1529747820.18,24.5,34.0
20180623,05:58:00,1529747880.79,24.6,34.1
20180623,05:59:01,1529747941.39,24.6,34.0
20180623,06:00:01,1529748002.0,24.6,34.1
20180623,06:01:02,1529748062.6,24.6,34.1
20180623,06:02:03,1529748123.2,24.6,34.1
20180623,06:03:03,1529748183.81,24.5,34.1
20180623,06:04:04,1529748244.41,24.5,34.0
20180623,06:05:05,1529748305.02,24.5,34.0
20180623,06:06:05,1529748365.62,24.5,34.0
20180623,06:07:06,1529748426.22,24.6,34.1
20180623,06:08:06,1529748486.83,24.6,34.1
20180623,06:09:07,1529748547.43,24.5,34.0
20180623,06:10:08,1529748608.09,24.5,34.0
20180623,06:11:08,1529748668.69,24.5,34.0
20180623,06:12:09,1529748729.3,24.5,34.0
20180623,06:13:09,1529748789.9,24.6,34.1
20180623,06:14:10,1529748850.5,24.6,34.1
20180623,06:15:10,1529748910.64,24.6,34.1
20180623,06:16:11,1529748971.24,24.6,34.1
20180623,06:17:11,1529749031.84,24.6,34.1
20180623,06:18:12,1529749092.45,24.6,34.1
20180623,06:19:13,1529749153.05,24.6,34.0
20180623,06:20:13,1529749213.66,24.6,34.0
20180623,06:21:14,1529749274.26,24.6,34.1
20180623,06:22:14,1529749334.86,24.6,34.0
20180623,06:23:15,1529749395.47,24.6,34.0
20180623,06:24:16,1529749456.07,24.6,34.0
20180623,06:25:16,1529749516.68,24.6,34.1
20180623,06:26:17,1529749577.28,24.6,34.1
20180623,06:27:17,1529749637.88,24.6,34.1
20180623,06:28:18,1529749698.01,24.6,34.1
20180623,06:29:18,1529749758.62,24.6,34.1
20180623,06:30:19,1529749819.22,24.6,34.0
20180623,06:31:19,1529749879.83,24.6,34.1
20180623,06:32:20,1529749940.43,24.6,34.1
20180623,06:33:21,1529750001.03,24.6,34.0
20180623,06:34:21,1529750061.64,24.6,34.0
20180623,06:35:22,1529750122.24,24.6,34.0
20180623,06:36:22,1529750182.84,24.6,34.0
20180623,06:37:23,1529750243.45,24.6,34.0
20180623,06:38:24,1529750304.05,24.6,34.0
20180623,06:39:24,1529750364.65,24.6,34.0
20180623,06:40:25,1529750425.26,24.6,34.0
20180623,06:41:25,1529750485.86,24.6,34.0
20180623,06:42:26,1529750546.47,24.6,34.0
20180623,06:43:27,1529750607.07,24.6,34.0
20180623,06:44:27,1529750667.67,24.6,34.0
20180623,06:45:27,1529750727.8,24.6,34.0
20180623,06:46:28,1529750788.4,24.6,34.0
20180623,06:47:29,1529750849.01,24.6,34.0
20180623,06:48:29,1529750909.61,24.6,34.0
20180623,06:49:30,1529750970.21,24.6,34.0
20180623,06:50:30,1529751030.82,24.6,34.0
20180623,06:51:31,1529751091.42,24.6,34.0
20180623,06:52:32,1529751152.02,24.6,34.0
20180623,06:53:32,1529751212.63,24.6,34.0
20180623,06:54:33,1529751273.23,24.6,34.0
20180623,06:55:33,1529751333.83,24.6,34.0
20180623,06:56:34,1529751394.44,24.6,34.0
20180623,06:57:35,1529751455.04,24.6,33.9
20180623,06:58:35,1529751515.17,24.6,33.9
20180623,06:59:35,1529751575.77,24.6,34.0
20180623,07:00:35,1529751635.9,24.6,33.9
20180623,07:01:36,1529751696.5,24.6,34.0
20180623,07:02:36,1529751756.63,24.6,34.0
20180623,07:03:36,1529751816.76,24.6,34.0
20180623,07:04:37,1529751877.36,24.6,33.9
20180623,07:05:37,1529751937.49,24.6,33.9
20180623,07:06:37,1529751997.62,24.6,33.9
20180623,07:07:38,1529752058.22,24.6,33.8
20180623,07:08:38,1529752118.83,24.7,33.8
20180623,07:09:39,1529752179.43,24.6,33.7
20180623,07:10:40,1529752240.03,24.6,33.6
20180623,07:11:40,1529752300.64,24.7,33.7
20180623,07:12:41,1529752361.24,24.7,33.6
20180623,07:13:41,1529752421.84,24.7,33.6
20180623,07:14:42,1529752482.45,24.7,33.6
20180623,07:15:43,1529752543.05,24.7,33.6
20180623,07:16:43,1529752603.65,24.7,33.6
20180623,07:17:44,1529752664.26,24.7,33.5
20180623,07:18:44,1529752724.86,24.7,33.5
20180623,07:19:45,1529752785.47,24.8,33.6
20180623,07:20:46,1529752846.07,24.8,33.5
20180623,07:21:46,1529752906.67,24.8,33.5
20180623,07:22:47,1529752967.28,24.8,33.5
20180623,07:23:47,1529753027.88,24.7,33.4
20180623,07:24:48,1529753088.49,24.8,33.4
20180623,07:25:49,1529753149.09,24.8,33.4
20180623,07:26:49,1529753209.7,24.8,33.4
20180623,07:27:50,1529753270.3,24.8,33.4
20180623,07:28:50,1529753330.9,24.8,33.4
20180623,07:29:51,1529753391.04,24.8,33.4
20180623,07:30:51,1529753451.64,24.8,33.3
20180623,07:31:52,1529753512.24,24.8,33.4
20180623,07:32:52,1529753572.37,24.8,33.4
20180623,07:33:52,1529753632.5,24.7,33.3
20180623,07:34:53,1529753693.1,24.7,33.3
20180623,07:35:53,1529753753.71,24.8,33.3
20180623,07:36:54,1529753814.31,24.8,33.3
20180623,07:37:54,1529753874.92,24.8,33.3
20180623,07:38:55,1529753935.52,24.8,33.3
20180623,07:39:55,1529753995.65,24.8,33.3
20180623,07:40:56,1529754056.25,24.8,33.3
20180623,07:41:56,1529754116.38,24.8,33.2
20180623,07:42:56,1529754176.98,24.8,33.2
20180623,07:43:57,1529754237.59,24.8,33.2
20180623,07:44:58,1529754298.19,24.8,33.2
20180623,07:45:58,1529754358.8,24.8,33.2
20180623,07:46:59,1529754419.4,24.8,33.2
20180623,07:48:00,1529754480.0,24.8,33.2
20180623,07:49:00,1529754540.61,24.8,33.2
20180623,07:50:01,1529754601.21,24.8,33.2
20180623,07:51:01,1529754661.81,24.8,33.1
20180623,07:52:02,1529754722.42,24.8,33.1
20180623,07:53:03,1529754783.02,24.8,33.2
20180623,07:54:03,1529754843.63,24.8,33.2
20180623,07:55:04,1529754904.23,24.8,33.1
20180623,07:56:04,1529754964.83,24.8,33.2
20180623,07:57:04,1529755024.96,24.8,33.2
20180623,07:58:05,1529755085.56,24.8,33.1
20180623,07:59:05,1529755145.69,24.8,33.1
20180623,08:00:06,1529755206.29,24.8,33.1
20180623,08:01:06,1529755266.9,24.8,33.2
20180623,08:02:07,1529755327.5,24.8,33.1
20180623,08:03:08,1529755388.11,24.8,33.1
20180623,08:04:08,1529755448.71,24.8,33.1
20180623,08:05:09,1529755509.31,24.8,33.1
20180623,08:06:09,1529755569.92,24.8,33.1
20180623,08:07:10,1529755630.52,24.8,33.1
20180623,08:08:11,1529755691.12,24.8,33.1
20180623,08:09:11,1529755751.73,24.9,33.1
20180623,08:10:12,1529755812.33,24.9,33.1
20180623,08:11:12,1529755872.94,24.8,33.1
20180623,08:12:13,1529755933.54,24.8,33.1
20180623,08:13:14,1529755994.14,24.9,33.1
20180623,08:14:14,1529756054.75,24.8,33.0
20180623,08:15:15,1529756115.35,24.9,33.1
20180623,08:16:15,1529756175.95,24.8,33.0
20180623,08:17:16,1529756236.56,24.8,33.0
20180623,08:18:17,1529756297.16,24.9,33.1
20180623,08:19:17,1529756357.77,24.8,33.0
20180623,08:20:18,1529756418.37,24.8,33.0
20180623,08:21:18,1529756478.97,24.9,33.1
20180623,08:22:19,1529756539.58,24.9,33.1
20180623,08:23:20,1529756600.18,24.8,33.0
20180623,08:24:20,1529756660.79,24.8,33.0
20180623,08:25:21,1529756721.39,24.8,33.0
20180623,08:26:21,1529756781.99,24.9,33.1
20180623,08:27:22,1529756842.6,24.9,33.1
20180623,08:28:23,1529756903.2,24.9,33.0
20180623,08:29:23,1529756963.81,24.9,33.1
20180623,08:30:24,1529757024.41,24.9,33.1
20180623,08:31:25,1529757085.01,24.9,33.1
20180623,08:32:25,1529757145.62,24.9,33.0
20180623,08:33:26,1529757206.22,24.9,33.0
20180623,08:34:26,1529757266.82,24.9,33.0
20180623,08:35:27,1529757327.43,24.9,33.0
20180623,08:36:28,1529757388.03,24.9,33.0
20180623,08:37:28,1529757448.64,24.9,33.0
20180623,08:38:29,1529757509.24,24.9,33.0
20180623,08:39:29,1529757569.84,24.9,33.0
20180623,08:40:30,1529757630.45,24.9,33.0
20180623,08:41:31,1529757691.05,24.9,33.0
20180623,08:42:31,1529757751.65,24.9,33.0
20180623,08:43:32,1529757812.31,24.9,33.0
20180623,08:44:32,1529757872.91,24.9,33.0
20180623,08:45:33,1529757933.04,24.9,33.0
20180623,08:46:33,1529757993.64,24.9,32.9
20180623,08:47:33,1529758053.77,24.9,32.9
20180623,08:48:34,1529758114.38,25.0,33.0
20180623,08:49:34,1529758174.98,24.9,32.9
20180623,08:50:35,1529758235.59,24.9,32.9
20180623,08:51:36,1529758296.19,24.9,32.9
20180623,08:52:36,1529758356.79,24.9,32.9
20180623,08:53:37,1529758417.4,25.0,33.0
20180623,08:54:38,1529758478.0,24.9,32.9
20180623,08:55:38,1529758538.61,25.0,33.0
20180623,08:56:39,1529758599.21,24.9,32.9
20180623,08:57:39,1529758659.81,25.0,33.0
20180623,08:58:40,1529758720.41,24.9,32.9
20180623,08:59:41,1529758781.02,25.0,33.0
20180623,09:00:41,1529758841.62,25.0,33.0
20180623,09:01:41,1529758901.75,24.9,32.9
20180623,09:02:42,1529758962.35,25.0,32.9
20180623,09:03:42,1529759022.96,25.0,33.0
20180623,09:04:43,1529759083.56,25.0,32.9
20180623,09:05:43,1529759143.69,25.0,32.9
20180623,09:06:44,1529759204.3,25.0,32.9
20180623,09:07:44,1529759264.9,25.0,32.9
20180623,09:08:45,1529759325.5,25.0,33.0
20180623,09:09:45,1529759385.64,25.0,33.0
20180623,09:10:46,1529759446.24,25.0,33.0
20180623,09:11:46,1529759506.84,25.0,33.1
20180623,09:12:46,1529759566.97,24.9,33.1
20180623,09:13:47,1529759627.58,25.0,33.1
20180623,09:14:48,1529759688.18,25.0,33.1
20180623,09:15:48,1529759748.79,24.9,33.1
20180623,09:16:49,1529759809.39,24.9,33.2
20180623,09:17:49,1529759869.99,24.9,33.2
20180623,09:18:50,1529759930.6,24.9,33.2
20180623,09:19:51,1529759991.2,24.9,33.2
20180623,09:20:51,1529760051.8,24.9,33.3
20180623,09:21:51,1529760111.94,24.9,33.3
20180623,09:22:52,1529760172.54,24.9,33.3
20180623,09:23:53,1529760233.14,24.9,33.3
20180623,09:24:53,1529760293.75,24.9,33.4
20180623,09:25:54,1529760354.35,24.9,33.3
20180623,09:26:54,1529760414.96,24.9,33.4
20180623,09:27:55,1529760475.56,24.9,33.4
20180623,09:28:56,1529760536.16,24.9,33.4
20180623,09:29:56,1529760596.29,24.9,33.4
20180623,09:30:56,1529760656.42,24.9,33.4
20180623,09:31:57,1529760717.02,24.9,33.4
20180623,09:32:57,1529760777.63,24.9,33.4
20180623,09:33:58,1529760838.23,24.9,33.4
20180623,09:34:58,1529760898.83,24.9,33.4
20180623,09:35:59,1529760959.44,24.9,33.4
20180623,09:37:00,1529761020.04,24.9,33.4
20180623,09:38:00,1529761080.22,24.9,33.4
20180623,09:39:00,1529761140.35,24.9,33.4
20180623,09:40:00,1529761200.48,24.9,33.4
20180623,09:41:01,1529761261.08,24.8,33.3
20180623,09:42:01,1529761321.69,24.9,33.4
20180623,09:43:02,1529761382.29,24.8,33.4
20180623,09:44:02,1529761442.9,24.9,33.4
20180623,09:45:03,1529761503.5,24.8,33.4
20180623,09:46:04,1529761564.1,24.8,33.4
20180623,09:47:04,1529761624.71,24.9,33.5
20180623,09:48:05,1529761685.31,24.8,33.4
20180623,09:49:05,1529761745.91,24.9,33.5
20180623,09:50:06,1529761806.52,24.8,33.4
20180623,09:51:07,1529761867.12,24.8,33.5
20180623,09:52:07,1529761927.72,24.8,33.5
20180623,09:53:08,1529761988.33,24.8,33.5
20180623,09:54:08,1529762048.93,24.8,33.6
20180623,09:55:09,1529762109.54,24.8,33.6
20180623,09:56:10,1529762170.15,24.8,33.6
20180623,09:57:10,1529762230.75,24.8,33.6
20180623,09:58:11,1529762291.35,24.8,33.6
20180623,09:59:11,1529762351.96,24.8,33.6
20180623,10:00:12,1529762412.56,24.8,33.6
20180623,10:01:13,1529762473.16,24.8,33.6
20180623,10:02:13,1529762533.77,24.8,33.6
20180623,10:03:14,1529762594.37,24.8,33.6
20180623,10:04:14,1529762654.97,24.8,33.7
20180623,10:05:15,1529762715.58,24.8,33.6
20180623,10:06:16,1529762776.18,24.8,33.7
20180623,10:07:16,1529762836.79,24.8,33.7
20180623,10:08:17,1529762897.39,24.8,33.7
20180623,10:09:17,1529762957.99,24.8,33.7
20180623,10:10:18,1529763018.12,24.8,33.7
20180623,10:11:18,1529763078.73,24.8,33.7
20180623,10:12:19,1529763139.33,24.8,33.7
20180623,10:13:19,1529763199.93,24.8,33.7
20180623,10:14:20,1529763260.54,24.8,33.7
20180623,10:15:21,1529763321.14,24.8,33.7
20180623,10:16:21,1529763381.74,24.8,33.7
20180623,10:17:22,1529763442.35,24.8,33.7
20180623,10:18:22,1529763502.95,24.8,33.7
20180623,10:19:23,1529763563.08,24.8,33.7
20180623,10:20:23,1529763623.68,24.8,33.8
20180623,10:21:24,1529763684.29,24.8,33.8
20180623,10:22:24,1529763744.89,24.8,33.8
20180623,10:23:25,1529763805.5,24.8,33.8
20180623,10:24:26,1529763866.1,24.8,33.8
20180623,10:25:26,1529763926.7,24.8,33.8
20180623,10:26:27,1529763987.31,24.8,33.8
20180623,10:27:27,1529764047.91,24.8,33.9
20180623,10:28:28,1529764108.52,24.8,33.9
20180623,10:29:29,1529764169.12,24.8,33.9
20180623,10:30:29,1529764229.72,24.8,33.9
20180623,10:31:30,1529764290.33,24.8,33.9
20180623,10:32:30,1529764350.93,24.8,33.9
20180623,10:33:31,1529764411.54,24.8,33.8
20180623,10:34:32,1529764472.14,24.8,33.9
20180623,10:35:32,1529764532.74,24.8,33.9
20180623,10:36:32,1529764592.87,24.8,33.8
20180623,10:37:33,1529764653.0,24.8,33.8
20180623,10:38:33,1529764713.6,24.8,33.8
20180623,10:39:34,1529764774.21,24.8,33.8
20180623,10:40:34,1529764834.81,24.8,33.9
20180623,10:41:35,1529764895.42,24.8,33.9
20180623,10:42:36,1529764956.02,24.8,33.8
20180623,10:43:36,1529765016.62,24.8,33.8
20180623,10:44:37,1529765077.23,24.8,33.8
20180623,10:45:37,1529765137.83,24.8,33.8
20180623,10:46:37,1529765197.96,24.8,33.9
20180623,10:47:38,1529765258.56,24.8,33.9
20180623,10:48:39,1529765319.17,24.8,33.9
20180623,10:49:39,1529765379.77,24.8,33.9
20180623,10:50:40,1529765440.37,24.8,33.9
20180623,10:51:40,1529765500.98,24.8,33.9
20180623,10:52:41,1529765561.58,24.8,33.9
20180623,10:53:42,1529765622.18,24.8,33.9
20180623,10:54:42,1529765682.79,24.8,33.9
20180623,10:55:43,1529765743.39,24.8,34.0
20180623,10:56:43,1529765804.0,24.8,34.0
20180623,10:57:44,1529765864.6,24.8,33.9
20180623,10:58:45,1529765925.2,24.8,34.0
20180623,10:59:45,1529765985.33,24.8,34.0
20180623,11:00:45,1529766045.93,24.8,34.0
20180623,11:01:46,1529766106.54,24.8,34.0
20180623,11:02:47,1529766167.14,24.8,34.0
20180623,11:03:47,1529766227.74,24.8,34.0
20180623,11:04:48,1529766288.35,24.8,34.0
20180623,11:05:48,1529766348.95,24.8,34.0
20180623,11:06:49,1529766409.56,24.8,34.0
20180623,11:07:50,1529766470.16,24.8,34.0
20180623,11:08:50,1529766530.76,24.8,34.0
20180623,11:09:51,1529766591.37,24.8,34.0
20180623,11:10:51,1529766651.97,24.8,34.0
20180623,11:11:52,1529766712.57,24.8,34.0
20180623,11:12:53,1529766773.18,24.8,34.0
20180623,11:13:53,1529766833.78,24.8,34.0
20180623,11:14:53,1529766893.91,24.8,34.0
20180623,11:15:54,1529766954.52,24.8,34.0
